file,line,tokens,original_text,display_text_fr
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,523,"B9_LIVE_BRIEF_ONCE_V0, B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,78,B9_LIVE_BRIEF_ONCE_V0,""""""required_path"""": """"outputs/b9_live_brief_once_v0/B9_LIVE_BRIEF_ONCE_V0.json"""","",""""""required_path"""": """"outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,78,Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0),""""""required_path"""": """"outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json"""","",""""""required_path"""": """"outputs/b9_live_brief_once_v0/Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)).json"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,524,"B6_FALSE_POSITIVE_CONTEXT_V0, B6_HUMAN_TERRAIN_SYNTHESIS_V0, B6_LIVE_SCENE_QUERY_PAYLOAD_V0, B6_SIMILARITY_QUERY_RESULT_V0, B9_FRENCH_TRADER_SCENE_REPORT_V0, B9_LATEST_SCENE_CANDIDATE_V0, B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_LIVE_SCENE_CANDIDATE_QUEUE_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,84,""B6_FALSE_POSITIVE_CONTEXT_V0, B6_HUMAN_TERRAIN_SYNTHESIS_V0, B6_LIVE_SCENE_QUERY_PAYLOAD_V0, B6_SIMILARITY_QUERY_RESULT_V0, B9_FRENCH_TRADER_SCENE_REPORT_V0, B9_LATEST_SCENE_CANDIDATE_V0, B9_LIVE_SCENE_CANDIDATE_QUEUE_V0"",""""""command"""": """"python tools\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\b9_live_scene_candidate_queue_v0\\B9_LATEST_SCENE_CANDIDATE_V0.json --queue-json outputs\\b9_live_scene_candidate_queue_v0\\B9_LIVE_SCENE_CANDIDATE_QUEUE_V0.json --adapter-json outputs\\b6_live_scene_adapter_v0\\B6_LIVE_SCENE_QUERY_PAYLOAD_V0.json --similarity-query-json outputs\\b6_similarity_query_v0\\B6_SIMILARITY_QUERY_RESULT_V0.json --false-positive-json outputs\\b6_false_positive_context_v0\\B6_FALSE_POSITIVE_CONTEXT_V0.json --terrain-synthesis-json outputs\\b6_human_terrain_synthesis_v0\\B6_HUMAN_TERRAIN_SYNTHESIS_V0.json --french-report-json outputs\\b9_french_trader_scene_report_v0\\B9_FRENCH_TRADER_SCENE_REPORT_V0.json --output-dir outputs\\b9_live_brief_once_v0 --top-k 3"""""",""""""command"""": """"python tools\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\b9_live_scene_candidate_queue_v0\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --queue-json outputs\\b9_live_scene_candidate_queue_v0\\File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0).json --adapter-json outputs\\b6_live_scene_adapter_v0\\Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0).json --similarity-query-json outputs\\b6_similarity_query_v0\\Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0).json --false-positive-json outputs\\b6_false_positive_context_v0\\Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0).json --terrain-synthesis-json outputs\\b6_human_terrain_synthesis_v0\\Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0).json --french-report-json outputs\\b9_french_trader_scene_report_v0\\Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0).json --output-dir outputs\\b9_live_brief_once_v0 --top-k 3""""""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,84,""Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0), Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0), Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0), Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0), Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0), Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0), File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0)"",""""""command"""": """"python tools\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\b9_live_scene_candidate_queue_v0\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --queue-json outputs\\b9_live_scene_candidate_queue_v0\\File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0).json --adapter-json outputs\\b6_live_scene_adapter_v0\\Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0).json --similarity-query-json outputs\\b6_similarity_query_v0\\Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0).json --false-positive-json outputs\\b6_false_positive_context_v0\\Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0).json --terrain-synthesis-json outputs\\b6_human_terrain_synthesis_v0\\Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0).json --french-report-json outputs\\b9_french_trader_scene_report_v0\\Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0).json --output-dir outputs\\b9_live_brief_once_v0 --top-k 3"""""",""""""command"""": """"python tools\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\b9_live_scene_candidate_queue_v0\\Dernière scène candidate B9 (Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)).json --queue-json outputs\\b9_live_scene_candidate_queue_v0\\File des scènes candidates B9 (File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0)).json --adapter-json outputs\\b6_live_scene_adapter_v0\\Traduction à ajouter : Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0) (Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0)).json --similarity-query-json outputs\\b6_similarity_query_v0\\Traduction à ajouter : Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0) (Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0)).json --false-positive-json outputs\\b6_false_positive_context_v0\\Traduction à ajouter : Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0) (Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0)).json --terrain-synthesis-json outputs\\b6_human_terrain_synthesis_v0\\Traduction à ajouter : Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0) (Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0)).json --french-report-json outputs\\b9_french_trader_scene_report_v0\\Traduction à ajouter : Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0) (Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0)).json --output-dir outputs\\b9_live_brief_once_v0 --top-k 3"""""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,525,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, T0155_TRADER_ATTENTION_PACKET","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,87,T0155_TRADER_ATTENTION_PACKET,""""""step_id"""": """"T0155_TRADER_ATTENTION_PACKET"""","",""""""step_id"""": """"Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET)"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,87,Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET),""""""step_id"""": """"Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET)"""","",""""""step_id"""": """"Traduction à ajouter : Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET) (Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET))"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,526,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_TRADER_ATTENTION_PACKET_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,90,B9_TRADER_ATTENTION_PACKET_V0,""""""required_path"""": """"outputs/b9_trader_attention_packet_v0/B9_TRADER_ATTENTION_PACKET_V0.json"""","",""""""required_path"""": """"outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,90,Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0),""""""required_path"""": """"outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json"""","",""""""required_path"""": """"outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0)).json"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,527,"B9_LIVE_BRIEF_ONCE_V0, B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,96,B9_LIVE_BRIEF_ONCE_V0,""""""command"""": """"python tools\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\b9_live_brief_once_v0\\B9_LIVE_BRIEF_ONCE_V0.json --output-dir outputs\\b9_trader_attention_packet_v0"""""",""""""command"""": """"python tools\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\b9_live_brief_once_v0\\Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json --output-dir outputs\\b9_trader_attention_packet_v0""""""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,96,Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0),""""""command"""": """"python tools\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\b9_live_brief_once_v0\\Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json --output-dir outputs\\b9_trader_attention_packet_v0"""""",""""""command"""": """"python tools\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\b9_live_brief_once_v0\\Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)).json --output-dir outputs\\b9_trader_attention_packet_v0"""""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,528,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, T0156_REALITY_BOARD_CANDIDATE","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,99,T0156_REALITY_BOARD_CANDIDATE,""""""step_id"""": """"T0156_REALITY_BOARD_CANDIDATE"""","",""""""step_id"""": """"Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE)"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,99,Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE),""""""step_id"""": """"Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE)"""","",""""""step_id"""": """"Traduction à ajouter : Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE) (Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE))"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,529,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,102,B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0,""""""required_path"""": """"outputs/b9_reality_board_integration_candidate_v0/B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0.json"""","",""""""required_path"""": """"outputs/b9_reality_board_integration_candidate_v0/Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0).json"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,102,Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0),""""""required_path"""": """"outputs/b9_reality_board_integration_candidate_v0/Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0).json"""","",""""""required_path"""": """"outputs/b9_reality_board_integration_candidate_v0/Candidat d'intégration Reality Board (Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0)).json"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,530,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_TRADER_ATTENTION_PACKET_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,108,B9_TRADER_ATTENTION_PACKET_V0,""""""command"""": """"python tools\\build_t0156_b9_reality_board_integration_candidate.py --attention-packet-json outputs\\b9_trader_attention_packet_v0\\B9_TRADER_ATTENTION_PACKET_V0.json --output-dir outputs\\b9_reality_board_integration_candidate_v0"""""",""""""command"""": """"python tools\\build_t0156_b9_reality_board_integration_candidate.py --attention-packet-json outputs\\b9_trader_attention_packet_v0\\Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json --output-dir outputs\\b9_reality_board_integration_candidate_v0""""""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,108,Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0),""""""command"""": """"python tools\\build_t0156_b9_reality_board_integration_candidate.py --attention-packet-json outputs\\b9_trader_attention_packet_v0\\Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json --output-dir outputs\\b9_reality_board_integration_candidate_v0"""""",""""""command"""": """"python tools\\build_t0156_b9_reality_board_integration_candidate.py --attention-packet-json outputs\\b9_trader_attention_packet_v0\\Paquet d'attention trader (Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0)).json --output-dir outputs\\b9_reality_board_integration_candidate_v0"""""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,531,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, T0169_SURFACE_ADAPTER_CANDIDATE","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,111,T0169_SURFACE_ADAPTER_CANDIDATE,""""""step_id"""": """"T0169_SURFACE_ADAPTER_CANDIDATE"""","",""""""step_id"""": """"Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE)"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,111,Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE),""""""step_id"""": """"Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE)"""","",""""""step_id"""": """"Traduction à ajouter : Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE) (Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE))"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,532,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,114,B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0,""""""required_path"""": """"outputs/b9_reality_board_surface_adapter_candidate_v0/B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0.json"""","",""""""required_path"""": """"outputs/b9_reality_board_surface_adapter_candidate_v0/Adaptateur de surface Reality Board (B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0).json"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,114,Adaptateur de surface Reality Board (B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0),""""""required_path"""": """"outputs/b9_reality_board_surface_adapter_candidate_v0/Adaptateur de surface Reality Board (B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0).json"""","",""""""required_path"""": """"outputs/b9_reality_board_surface_adapter_candidate_v0/Adaptateur de surface Reality Board (Adaptateur de surface Reality Board (B9_REALITY_BOARD_SURFACE_ADAPTER_CANDIDATE_V0)).json"""","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,533,"B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0, B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0, B9_REALITY_BOARD_READ_MODEL_V01, B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,120,""B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0, B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0, B9_REALITY_BOARD_READ_MODEL_V01, B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01"",""""""command"""": """"python tools\\build_t0169_b9_reality_board_surface_adapter_candidate.py --read-model-json outputs\\b9_reality_board_read_model_v01\\B9_REALITY_BOARD_READ_MODEL_V01.json --panel-json outputs\\b9_reality_board_scene_panel_candidate_v01\\B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01.json --payload-json outputs\\b9_reality_board_integration_candidate_v0\\B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0.json --display-contract-json outputs\\b9_french_event_display_contract_v0\\B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0.json --output-dir outputs\\b9_reality_board_surface_adapter_candidate_v0 --print-json"""""",""""""command"""": """"python tools\\build_t0169_b9_reality_board_surface_adapter_candidate.py --read-model-json outputs\\b9_reality_board_read_model_v01\\Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01).json --panel-json outputs\\b9_reality_board_scene_panel_candidate_v01\\Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01).json --payload-json outputs\\b9_reality_board_integration_candidate_v0\\Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0).json --display-contract-json outputs\\b9_french_event_display_contract_v0\\Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0).json --output-dir outputs\\b9_reality_board_surface_adapter_candidate_v0 --print-json""""""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,120,""Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0), Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0), Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01), Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01)"",""""""command"""": """"python tools\\build_t0169_b9_reality_board_surface_adapter_candidate.py --read-model-json outputs\\b9_reality_board_read_model_v01\\Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01).json --panel-json outputs\\b9_reality_board_scene_panel_candidate_v01\\Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01).json --payload-json outputs\\b9_reality_board_integration_candidate_v0\\Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0).json --display-contract-json outputs\\b9_french_event_display_contract_v0\\Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0).json --output-dir outputs\\b9_reality_board_surface_adapter_candidate_v0 --print-json"""""",""""""command"""": """"python tools\\build_t0169_b9_reality_board_surface_adapter_candidate.py --read-model-json outputs\\b9_reality_board_read_model_v01\\Traduction à ajouter : Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01) (Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01)).json --panel-json outputs\\b9_reality_board_scene_panel_candidate_v01\\Traduction à ajouter : Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01) (Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01)).json --payload-json outputs\\b9_reality_board_integration_candidate_v0\\Candidat d'intégration Reality Board (Candidat d'intégration Reality Board (B9_REALITY_BOARD_INTEGRATION_CANDIDATE_V0)).json --display-contract-json outputs\\b9_french_event_display_contract_v0\\Contrat d'affichage français (Contrat d'affichage français (B9_FRENCH_EVENT_DISPLAY_CONTRACT_V0)).json --output-dir outputs\\b9_reality_board_surface_adapter_candidate_v0 --print-json"""""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,534,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0, T0157_TELEGRAM_FR_GATE","outputs\b9_live_chain_missing_input_resolver_v0\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json,123,T0157_TELEGRAM_FR_GATE,""""""step_id"""": """"T0157_TELEGRAM_FR_GATE"""","",""""""step_id"""": """"Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE)"""",""","outputs\b9_live_chain_missing_input_resolver_v0\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json,123,Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE),""""""step_id"""": """"Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE)"""","",""""""step_id"""": """"Traduction à ajouter : Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE) (Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE))"""","""
