film_id,date,time_start,time_end,session,source_family,summary_recovery_type,source_mode,data_visibility,confidence_cap,moment_type,label_fr,base,reaction,projection,judgment,raw_agreement,proxy_vs_raw_verdict,proxy_raw_agreement_state,source_quality_score,source_quality,source_quality_state,b6_memory_candidate_score,b6_memory_candidate_state,raw_texture_role,raw_delta_pips,raw_range_pips,raw_tick_count,memory_family,pattern_key,why_keep_for_memory,memory_use_case,similarity_features,limits
B6FC_20260505_1413_BDE6E508,2026-05-05,2026-05-05T14:13:00+00:00,2026-05-05T14:14:00+00:00,LONDON_NY_OVERLAP,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_BALANCED_AUCTION,Auction équilibrée proxy,Base scene: Auction équilibrée proxy (FLOW_BALANCED_AUCTION).,"Reaction raw progressive: delta -3.3 pips, range 5.5 pips, 165 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.60.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.760,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.880,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-3.3,5.5,165,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.880.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_NY_OVERLAP; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=PARTIAL_PROXY_COVERAGE; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0104_786D57F9,2026-05-08,2026-05-08T01:04:00+00:00,2026-05-08T02:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,Base scene: Flux faible / transition proxy (FLOW_WEAK_DIRECTIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 6 pips, range 8.9 pips, 3004 ticks.",Projection directionnelle lisible: delta/range=0.67.,"KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,6.0,8.9,3004,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0204_41473FF9,2026-05-08,2026-05-08T02:04:00+00:00,2026-05-08T03:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -2.4 pips, range 11 pips, 2958 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.22.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-2.4,11.0,2958,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0304_34231093,2026-05-08,2026-05-08T03:04:00+00:00,2026-05-08T04:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_ROTATIONAL,Rotation / respiration de zone,Base scene: Rotation / respiration de zone (FLOW_ROTATIONAL).,"Reaction raw progressive: delta -3.1 pips, range 7.4 pips, 2378 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.42.",KEEP fort: accord raw confirme et source quality forte.,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-3.1,7.4,2378,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_STRONG,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0404_8B415FE5,2026-05-08,2026-05-08T04:04:00+00:00,2026-05-08T05:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta 15.9 pips, range 19.6 pips, 2515 ticks.",Projection directionnelle lisible: delta/range=0.81.,KEEP fort: accord raw confirme et source quality forte.,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,15.9,19.6,2515,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_STRONG,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0504_E3FB8486,2026-05-08,2026-05-08T05:04:00+00:00,2026-05-08T06:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_WEAK_DIRECTIONAL,Flux faible / transition proxy,Base scene: Flux faible / transition proxy (FLOW_WEAK_DIRECTIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 11.3 pips, range 15.5 pips, 2823 ticks.",Projection directionnelle lisible: delta/range=0.73.,"KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,11.3,15.5,2823,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0604_B67B5F87,2026-05-08,2026-05-08T06:04:00+00:00,2026-05-08T07:04:00+00:00,ASIAN_SESSION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_ROTATIONAL,Rotation / respiration de zone,Base scene: Rotation / respiration de zone (FLOW_ROTATIONAL).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 7.4 pips, range 12.1 pips, 4065 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.61.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,7.4,12.1,4065,ROTATION_BREATH_MEMORY,ROTATION_BREATH_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: ROTATION_BREATH_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,"Comparer les respirations de zone, rotations et transitions sans durcir en prediction.",family=ROTATION_BREATH_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0704_0D378F1C,2026-05-08,2026-05-08T07:04:00+00:00,2026-05-08T08:04:00+00:00,ASIA_LONDON_HANDOVER,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta -4.7 pips, range 11.3 pips, 4096 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.42.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,-4.7,11.3,4096,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=ASIA_LONDON_HANDOVER; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0804_3A61E0D1,2026-05-08,2026-05-08T08:04:00+00:00,2026-05-08T09:04:00+00:00,LONDON_IGNITION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta 33.5 pips, range 40.3 pips, 3939 ticks.",Projection directionnelle lisible: delta/range=0.83.,KEEP fort: accord raw confirme et source quality forte.,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,33.5,40.3,3939,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_STRONG,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_IGNITION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_0904_39480989,2026-05-08,2026-05-08T09:04:00+00:00,2026-05-08T10:04:00+00:00,LONDON_IGNITION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw rotationnelle: respiration/rotation de zone, delta 1.5 pips, range 10.5 pips, 3160 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.14.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_ROTATION_CONFIRMED,1.5,10.5,3160,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_ROTATION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance FORCE_SNAPSHOT_DERIVED; score memoire 0.950.,Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_IGNITION; raw_texture=RAW_ROTATION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_1004_AF9ACB99,2026-05-08,2026-05-08T10:04:00+00:00,2026-05-08T11:04:00+00:00,LONDON_IGNITION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_ROTATIONAL,Rotation / respiration de zone,Base scene: Rotation / respiration de zone (FLOW_ROTATIONAL).,"Reaction raw progressive: delta -15.1 pips, range 18 pips, 2584 ticks.",Projection directionnelle lisible: delta/range=0.84.,KEEP fort: accord raw confirme et source quality forte.,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-15.1,18.0,2584,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_STRONG,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_IGNITION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260508_1104_9080644A,2026-05-08,2026-05-08T11:04:00+00:00,2026-05-08T12:04:00+00:00,LONDON_MIDDAY_TRANSITION,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_DIRECTIONAL_DISPLACEMENT,Déplacement directionnel proxy,Base scene: Déplacement directionnel proxy (FLOW_DIRECTIONAL_DISPLACEMENT).,"Reaction raw progressive: delta 8.1 pips, range 13.5 pips, 3366 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.60.",KEEP fort: accord raw confirme et source quality forte.,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.880,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,8.1,13.5,3366,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_STRONG,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.950.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_MIDDAY_TRANSITION; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=FULL_DAY_M1_PROXY; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
